Index	Title	Content
38	Leadership: Management	"Over the years the philosophical terminology of ""management"" and ""leadership"" have, in the organizational context, been used both as synonyms and with clearly differentiated meanings. Debate is fairly common about whether the use of these terms should be restricted, and generally reflects an awareness of the distinction made by Burns between ""transactional"" leadership and ""transformational"" leadership."
39	Leadership: Group	"In contrast to individual leadership, some organizations have adopted group leadership. In this so-called shared leadership, more than one person provides direction to the group as a whole. It is furthermore characterized by shared responsibility, cooperation and mutual influence among the team members. Some organizations have taken this approach in hopes of increasing creativity, reducing costs, or downsizing. Others may see the traditional leadership of a boss as costing too much in team performance. In some situations, the team members best able to handle any given phase of the project become the temporary leaders. Additionally, as each team member has the opportunity to experience the elevated level of empowerment, it energizes staff and feeds the cycle of success.Leaders who demonstrate persistence, tenacity, determination, and synergistic communication skills will bring out the same qualities in their groups. Good leaders use their own inner mentors to energize their team and organizations and lead a team to achieve success.According to the National School Boards Association:These Group Leaderships or Leadership Teams have specific characteristics:
Characteristics of a Team

There must be an awareness of unity on the part of all its members.
There must be interpersonal relationship. Members must have a chance to contribute, and learn from and work with others.
The members must have the ability to act together toward a common goal.Ten characteristics of well-functioning teams:

Purpose: Members proudly share a sense of why the team exists and are invested in accomplishing its mission and goals.
Priorities: Members know what needs to be done next, by whom, and by when to achieve team goals.
Roles: Members know their roles in getting tasks done and when to allow a more skillful member to do a certain task.
Decisions: Authority and decision-making lines are clearly understood.
Conflict: Conflict is dealt with openly and is considered important to decision-making and personal growth.
Personal traits: members feel their unique personalities are appreciated and well utilized.
Norms: Group norms for working together are set and seen as standards for every one in the groups.
Effectiveness: Members find team meetings efficient and productive and look forward to this time together.
Success: Members know clearly when the team has met with success and share in this equally and proudly.
Training: Opportunities for feedback and updating skills are provided and taken advantage of by team members."
40	Leadership: Self-leadership	Self-leadership is a process that occurs within an individual, rather than an external act. It is an expression of who we are as people.
41	Leadership: Biology and Evolution of Leadership	"Mark van Vugt and Anjana Ahuja in Naturally Selected: The Evolutionary Science of Leadership present evidence of leadership in non-human animals, from ants and bees to baboons and chimpanzees. They suggest that leadership has a long evolutionary history and that the same mechanisms underpinning leadership in humans appear in other social species, too. They also suggest that the evolutionary origins of leadership are different from that of dominance. In a study Mark van Vugt and his team looked at the relation between basal testosterone and leadership versus dominance. They found that testosterone correlates with dominance but not with leadership. This was replicated in a sample of managers in which there was no relation between hierarchical position and testosterone level..     
Richard Wrangham and Dale Peterson, in Demonic Males: Apes and the Origins of Human Violence, present evidence that only humans and chimpanzees, among all the animals living on Earth, share a similar tendency for a cluster of behaviors: violence, territoriality, and competition for uniting behind the one chief male of the land. This position is contentious. Many animals apart from apes are territorial, compete, exhibit violence, and have a social structure controlled by a dominant male, suggesting Wrangham and Peterson's evidence is not empirical. However, we must examine other species as well, including elephants, meerkats, sheep and many others.
By comparison, bonobos, the second-closest species-relatives of humans, do not unite behind the chief male of the land. The bonobos show deference to an alpha or top-ranking female that, with the support of her coalition of other females, can prove as strong as the strongest male. Thus, if leadership amounts to getting the greatest number of followers, then among the bonobos, a female almost always exerts the strongest and most effective leadership. (Incidentally, not all scientists agree on the allegedly peaceful nature of the bonobo or with its reputation as a ""hippie chimp""."
42	Leadership: Myths	Leadership, although largely talked about, has been described as one of the least understood concepts across all cultures and civilizations. Over the years, many researchers have stressed the prevalence of this misunderstanding, stating that the existence of several flawed assumptions, or myths, concerning leadership often interferes with individuals' conception of what leadership is all about.
43	Leadership: Leadership is innate	According to some, leadership is determined by distinctive dispositional characteristics present at birth. However, according to Forsyth there is evidence to show that leadership also develops through hard work and careful observation. Thus, effective leadership can result from nature as well as nurture.
44	Leadership: Leadership is possessing power over others	Although leadership is certainly a form of power, it is not demarcated by power over people – rather, it is a power with people that exists as a reciprocal relationship between a leader and his/her followers. Despite popular belief, the use of manipulation, coercion, and domination to influence others is not a requirement for leadership. In actuality, individuals who seek group consent and strive to act in the best interests of others can also become effective leaders.
45	Leadership: Leaders are positively influential	The validity of the assertion that groups flourish when guided by effective leaders can be illustrated using several examples. For instance, according to Baumeister et al., the bystander effect that tends to develop within groups faced with an emergency is significantly reduced in groups guided by a leader. Moreover, it has been documented that group performance, creativity, and efficiency all tend to climb in businesses with designated managers or CEOs. However, the difference leaders make is not always positive in nature. Leaders sometimes focus on fulfilling their own agendas at the expense of others, including his/her own followers. Leaders who focus on personal gain by employing stringent and manipulative leadership styles often make a difference, but usually do so through negative means.
46	Leadership: Leaders entirely control group outcomes	In Western cultures it is generally assumed that group leaders make all the difference when it comes to group influence and overall goal-attainment. Although common, this romanticized view of leadership ignores the existence of many other factors that influence group dynamics. For example, group cohesion, communication patterns among members, individual personality traits, group context, the nature or orientation of the work, as well as behavioral norms and established standards influence group functionality in varying capacities. For this reason, it is unwarranted to assume that all leaders are in complete control of their groups' achievements.
47	Leadership: All groups have a designated leader	Despite preconceived notions, not all groups need have a designated leader. Groups that are primarily composed of women, are limited in size, are free from stressful decision-making, or only exist for a short period of time often undergo a diffusion of responsibility, where leadership tasks and roles are shared amongst members.
48	Leadership: Group members resist leaders	"Although research has indicated that group members' dependence on group leaders can lead to reduced self-reliance and overall group strength, most people actually prefer to be led than to be without a leader. This ""need for a leader"" becomes especially strong in troubled groups that are experiencing some sort of conflict. Group members tend to be more contented and productive when they have a leader to guide them. Although individuals filling leadership roles can be a direct source of resentment for followers, most people appreciate the contributions that leaders make to their groups and consequently welcome the guidance of a leader."
49	Leadership: Action-oriented environments	In most cases, these teams are tasked to operate in remote and changeable environments with limited support or backup. Leadership of people in these environments requires a different set of skills to that of front line management. These leaders must effectively operate remotely and negotiate the needs of the individual, team, and task within a changeable environment. This has been termed action oriented leadership. Some examples of demonstrations of action oriented leadership include extinguishing a rural fire, locating a missing person, leading a team on an outdoor expedition, or rescuing a person from a potentially hazardous environment.Other examples include modern technology deployments of small/medium-sized IT teams into client plant sites. Leadership of these teams requires hands on experience and a lead-by-example attitude to empower team members to make well thought out and concise decisions independent of executive management and/or home base decision makers. Zachary Hansen was an early adopter of Scrum/Kanban branch development methodologies during the mid 90's to alleviate the dependency that field teams had on trunk based development. This method of just-in-time action oriented development and deployment allowed remote plant sites to deploy up-to-date software patches frequently and without dependency on core team deployment schedules satisfying the clients need to rapidly patch production environment bugs as needed.
50	Leadership: Critical thought	"Carlyle's 1840 ""Great Man theory"", which emphasized the role of leading individuals, met opposition in the 19th and 20th centuries.
Karl Popper noted in 1945 that leaders can mislead and make mistakes - he warns against deferring to ""great men"".Noam Chomsky and others
have subjected the concept of leadership to critical thinking and have provided an analysis that asserts that people abrogate their responsibility to think and will actions for themselves. While the conventional view of leadership may satisfy people who ""want to be told what to do"", these critics say that one should question why they are being subjected to a will or intellect other than their own if the leader is not a subject-matter expert.
Concepts such as autogestion, employeeship, and common civic virtue, etc., challenge the fundamentally anti-democratic nature of the leadership principle by stressing individual responsibility and/or group authority in the workplace and elsewhere and by focusing on the skills and attitudes that a person needs in general rather than separating out ""leadership"" as the basis of a special class of individuals.
Similarly, various historical calamities can be attributed
to a misplaced reliance on the principle of leadership as exhibited in dictatorship.
The idea of leaderism paints leadership and its excesses in a negative light."
51	Leadership: Executives	"Executives are energetic, outgoing, and competitive. They can be visionary, hard-working, and decisive. However, managers need to be aware of unsuccessful executives who once showed management potential but who are later dismissed or retired early. They typically fail because of personality factors rather than job performances.Terms fallacies in their thinking are:

Unrealistic optimism fallacy: Believing they are so smart that they can do whatever they want
Egocentrism fallacy: Believing they are the only ones who matter, that the people who work for them don't count
Omniscience fallacy: Believing they know everything and seeing no limits to their knowledge
Omnipotence fallacy: Believing they are all powerful and therefore entitled to do what they want
Invulnerability fallacy: Believing they can get away with doing what they want because they are too clever to get caught; even if they are caught, believing they will go unpunished because of their importance."
