Index	Title	Content
64	Electricity	Electricity has become the most important source of energy in the world, yet no one has ever seen an electrical charge, and until this century, it was impossible to isolate and study individual charges of electricity. Electricity is a natural phenomenon that comes about because of the negatively and positively charged particles of matter. These particles are tiny parts of atoms, called protons and electrons. When a substance is in its normal state, the charges on these particles are more or less in balance. The natural arrangement of protons and electrons in a substance is a disorganized one. However, when something changes the material -- something as simple as vibration, friction, heat, or being close to another substance –
65	Emotional Quotient	Psychological researchers have found that when it comes to predicting success, your brain power matters much less than your emotional power. They call this emotional intelligence, or EQ - your Emotional Quotient.
66	Equinox	"Twice a year, day and night fall into balance, lasting for nearly equal lengths. Known as “equinoxes”, Latin for “equal night” they occur in March and September, and along with solstices, mark the changing of seasons as earth travels around the sun.
Astronomers like to describe the equinox within the conceptual celestial sphere. Here the heavens are projected around the earth, like an enormous planetarium. The model is bisected by the celestial equator, a projection of earth’s own equator. The equinox occurs at the point at which the sun’s path, or ecliptic, crosses the celestial equator.  In spring it is known as the vernal equinox, and in fall, the autumnal equinox.  The other two seasonal points on the sun’s path are the solstices. In the northern hemisphere, the summer solstice marks the longest day of the year, while the winter solstice marks the shortest.
The seasonal aligning of the sun has been more than just a unique celestial event for humankind throughout history. Ancient sites like Stonehenge in England and Machu Picchu in Peru have well-documented solar alignments during the solstices.  Similarly, the equinoxes have been associated with some amazing man-made phenomenon. In the ancient Mayan city of Chechen Itza, the great pyramid known as El Castillo is oriented along cardinal axes. During the equinoxes, shadows cast by the railings create the illusion of a writhing serpent body, descending the northern steps where it joins the carved serpent’s head at the base of the stairway.
The cultural significance of the fall equinox and the changing of seasons continue today, especially in the northern hemisphere, where the autumnal equinox occurs around harvest season. In fact, the full moon nearest the autumnal equinox is commonly referred to as the “Harvest Moon”.
In China and other countries this time is celebrated with the mid-autumnal festival.  The origins are linked to the birth of the moon goddess,  and festival traditions revolve around families, with reunions and feasts, and special moon cakes.  In Jewish cultures, thanks for the harvest is given during the week long “feast of the tabernacles” of Succoth. Families eat meals in temporary shelters outside, recalling the Israelites days in the wilderness after the exodus from Egypt."
67	Essential Oils	"Essential oils are organic compounds extracted from plants with tremendous healing properties. Using essential oils for healing purposes is often called aromatherapy, which is a holistic treatment seeking to improve physical, mental and emotional health.
For over 5,000 years, many different cultures have used these healing plant oils for a variety of health conditions. They are often used for relaxation, beauty care, home cleaning and most often used as natural medicine.
Just adding some of the most common essential oils like lavender, frankincense, lemon, peppermint and tea tree oil to your natural medicine cabinet can:
•	Fight cold and flu symptoms
•	Relax your body and soothe sore muscles
•	Heal skin conditions
•	Alleviate pain
•	Balance hormones
•	Improve digestion
•	Reduce cellulite and wrinkles
•	Clean your home
•	And are often used in homemade personal care products"
68	Evernote New Enhancements	"Popular iOS app Evernote has just been updated to bring a number of customization options and other improvements.

Probably the biggest change in version 7.3 of the app is the redesigned homescreen. Along with a revamped New Note button on top of the screen, users can select from the three pictured color themes – light, dark, and classic green. Users can also choose exactly what sections they want to display and arrange them in any order.

To quickly jump to a specific section, users can choose to display recently viewed items in the Notes, Notebooks, Shortcuts, and Tags section. The update also ushers in the new sync status bar that is displayed below the Settings gear."
69	Facebook Etiquette	"Hey Facebook users – uh, here are a couple of suggestions if you're over the age of nine…

Some people have this idea that the number of ""friends"" you have on Facebook is a status of your popularity in real life. That may be true if these ""friends"" are people whom you know offline, and not strangers whom you randomly add while browsing through the Facebook network. But, hey, go ahead and let everyone know that you have 2300 ""friends."" That's sure to convince people that you're really popular.

Secondly, no one cares what you ate last night unless Oprah's personal chef cooked it or a naked Kardashian served it to you personally. Stop posting about your wonderful dinner at the Olive Garden, because the only person who wants to hear about it is Olive Garden's customer service. We all understand that your dinner was one of the best of your life, but let's face it: we'd rather look at pictures of babies and kittens than hear about your Fettucini Alfredo."
70	Family Walk – Radio Program	"If you could find a way for mom to lose weight, for dad to prevent a heart attack, and for junior to get hooked on exercise, wouldn’t you do it?  Well, put on your shoes and start walking together.
In today’s HEALTH TIPS, we take a closer look at the physical, as well as the mental benefits, of walking.  Did you know that nearly 70 million Americans currently enjoy a regular walking program, making it the number one exercise choice in the country?  The best thing parents can do is to set an example for their kids.  In addition to walking together, parents can stress the positive aspects of exercise, things like family participation, freedom, and fun.  The only equipment you need is a comfortable pair of shoes with good support."
71	Fax E-learning	Telephone networks are duplex analog lines and were originally designed to carry only voice signals. But computer data is digital and must be converted to an analog signal by a modem. The sending modem converts the digital data to analog, and then sends the signal to the receiving modem which converts it back to digital. The receiving fax then prints the image.
72	Film vs. Digital Cameras	Traditional film cameras still hold many advantages over digital cameras, starting with their lower average cost. If you plan to travel, you may not want to spend your time worrying about memory cards and batteries. Film cameras use film that is readily available around the globe, and their batteries tend to last exponentially longer than the batteries of their digital counterparts. Film cameras typically yield better results when shooting in low-light situations (especially without a flash) or when capturing action shots, whether it's your children's soccer matches or the running of the bulls in Pamplona.
73	Financial Engines	"Financial Engines provides investors with honest, personalized advice and portfolio management. Available online, on paper, and by phone, our advice is accessible to all and unique to each investor's goals and financial circumstances.

We serve millions of retirement plan participants through leading employers and financial institutions. Using proprietary advice technology, proven financial methodology, and the expertise of our investment team, we offer objective advice you can trust.

Our complete advice platform offers advisory solutions for all types of investors, no matter how much time, money, or interest they have to invest. The platform is powered by advice technology that delivers truly personalized, expert advice and portfolio management. And we deliver our services in a variety of ways - online, on paper, by phone, and in person."
74	Financial Privacy	"A new federal law gives you some minimal rights to protect your personal financial information. The law gives you the right to prevent a company you do business with from sharing or selling certain sensitive information to non-affiliated third parties. The term ""opt-out"" means that unless and until you inform your bank, credit card company, insurance company, or brokerage firm that you do not want them to share or sell your customer data, they are free to do so."
75	Fly Fishing	"You are about to start a lifetime trip to a world of discovery. Through fly fishing, you will learn to see creatures invisible to other people. You will discover a new world of literature, new friends, new places - far flung and near at hand, and all interesting.

The fly rod is an extraordinary fishing tool, enabling you to catch fish when other anglers cannot. Once you learn the rhythm of the rod, however, simply fishing with it may become more gratifying than catching with it. The rhythm of the rod carries your body, mind, and spirit to the water. Whether you catch a fish or not, the water will always give you a little of its strength, some of its energy, and much of its peace. As you fall asleep after a day of fly fishing, you can feel the rhythm of the rod and of the water."
76	Free Financial Advice--Welcome	"Our goal is to teach and explain the fundamental rules of money, wealth and debt management. More importantly, we’ll teach you a new way to look at your spending, saving, investing and debt management decisions so that you can make informed decisions as to how to optimize and manage your money and debt.

Remember, it's your money and you make the decisions! Mismanaging your money is equivalent to throwing it away, so if you can learn to make the right decisions and continue to do so for the rest of your life, you should be able to get out of debt and find financial freedom quicker than anyone else in your situation. To help you get where you want, we’ve organized the financial advice and knowledge that we've learned over the years into a set of guidelines that we refer to as ""The Rules of Financial Management""."
77	From Grass to Garden	"You don't have to give up much of your lawn to grow vegetables.
And in doing so, you might impress the neighbors with a strand of corn
or a selection of summer sweet tomatoes."
78	Gardening	"Gardening

Section 3: Whacking Weeds. When weeds do rear their ugly little sprouts, follow the regimen below - the sooner the better. Like unwanted guests, if you allow them to settle in, it's hard to make them leave! Number 1: PULL. Don't just yank off the tops; dig up that root system too. Don't throw weeds on the ground; some varieties easily resprout. Number 2: MOW. Sometimes simply cutting the weeds to the ground will stunt their growth. It's a good place to start when the patch is large. Follow up with pulling, hoeing, or weed-control treatments. Number 3: HOE. This tried-and-true method chops up those stalks and roots. The more elbow grease, the better. Poison ivy and other menacing plants should never be pulled, chopped, burned, or mowed because then their irritating substances can spread through the air and on clothes. To remove hazardous plants, rely on a defoliating spray or a professional service. There are organic products specially developed to defoliate poison ivy or eliminate moss growth. See our resources section in the manual that accompanied this program for a listing of suppliers."
79	Glamour Beauty Tip	How to wear sparkly makeup in the daytime: Think any woman who's walking around in broad daylight with gold-and-silver slicked eyes, cheeks and lips must be headed to work at the BadaBing? Fuggedaboudit. You can wear metallics to brunch or even your straitlaced office this season. Apply them with a light touch (a little glint goes a long way): A thin streak of silver eyeliner brightens eyes; a lightly bronzed blush looks gorgeously healthy; sheer-gold-toe nails are flat out fun. Don't plaster metallics on your brow bone. Do highlight one feature with metallics.
80	Gold	Is gold a good investment? Turn to page eight and your instructors will explain the two graphs. The first graph represents the buying value of gold as it changed from 1920 to 1981. We thought you’d remember the title better if you wrote it in yourself. It is: Retained Purchasing Power of Gold. This represented the actual price of gold adjusted for the United States retail price index, a more accurate measure of its worth. It is true that for much of this century gold prices were arbitrarily controlled by our government. This ended in two steps. In 1971 the government announced it would no longer redeem the balance of trade payments in gold.
81	Gold Mastercard	As a valued Gold MasterCard holder, you now have the opportunity to select your own Personal Identification Number. Choosing your own unique PIN makes it easy to remember, and completely confidential. Simply choose any four-digit number. We suggest you choose a number that has personal meaning only to you. Your PIN will make it even easier to use your Gold MasterCard at the thousands of participating ATMs and financial institutions around the country. Imagine ready cash when you need it...Remember, your Gold MasterCard also gives you increased purchasing power at over 12 million merchants, service centers, and restaurants worldwide.
82	Golf Tips Magazine	In the “Star Wars” movies, the Jedi Knights harnessed the mystical powers of The Force to fight the Evil Empire. Wouldn’t it be great to call upon an all-powerful energy to fight ‘Ol Man Bogey? Truth is, you can, by harnessing the forces of simple physics. In order to move any object, force must be applied. If you paid attention in high-school physics, you would be aware of this…and you would recall Newton’s second law of motion. Newton tells us that force is a combination of mass and acceleration. So, the way to hit a golf ball farther is to apply greater force. By swinging the mass of the clubhead with maximum acceleration, which is in itself a function of speed, you’ll increase the length of your drives. So, next time on the tee…may The Force be with you.
83	Gourd Garland	To make one, you will need miniature gourds, a drill with a fine bit, and twine. Drill a hole through the center of each gourd. Thread twine through an embroidery needle; run it through the holes, knotting it at both sides of each gourd to secure in place. We left 6 inches between gourds. Hang garland from tacks or nails, indoors or outside.
84	Grammar Smart	Hello, and welcome to the Princeton Review's Grammar Smart audio program. This course is designed to help you clean up your grammar and improve the way you communicate. While we're not going to go into great detail about how or why the rules that dictate how we talk evolved, or even what they mean, we will cover the basics and help you avoid common grammatical pitfalls. Why don't we begin by introducing the parts of speech.
85	Great Movies	"Lights. Camera. Action! Great movies can kindle curiosity, teach kids important life lessons and make it easier for parents and kids to discuss sensitive issues. Be sure to take time to ask questions, role play and extend the program with related books and activities. Take turns selecting the evening's films, so everyone plays a role in movie night. Take advantage of DVDs with added footage and commentary from actors and directors. They can give interesting insights into how movies are made, how special effects are created and more. Give your own movie reviews afterwards or create your own ""rating"" system."
86	Growing Orchids	What to keep in mind about growing orchids. While each type of orchid has its own care requirements, the following five factors affect all blooms: Light: The plant’s tender leaves can be burned by too much direct sunlight, Yet, insufficient light stunts the growth of certain varieties. Temperature: Orchids that require cooler temperatures can often be well-placed in a low spot near the floor; plants needing warmer environment might do better up on shelves. In general, avoid putting orchids in drafty shelves. Humdity: Orchids love moisture and thrive with frequent misting. Fertilizer: While healthy orchids require plenty of nutrients, too much plant food can cause blackened leaf-tips. Water: It’s usually best to water in the morning so moisture has time to evaporate from the plant throughout the day.
87	Guide to Recording Voice	"Recording a person speaking is quite straightforward and getting good results shouldn't be too hard, given the right environment and equipment.

If you are using a close-micing technique, which is necessary with a cardioid condenser microphone, you will want to place a pop-shield between the mic and the person speaking. Pop-shields protect the microphone from bursts of air known as plosives, which occur when a person makes 'puh' and 'buh' sounds with their voice. Pop-shields are not necessary for boundary or lapel microphones, as they are not being spoken into directly.

Positioning of your microphone depends on the type of microphone you're using and your environment. Recording should always be done in the quietest possible space, preferably far away from noisy computers and other electrical equipment.  You will be surprised how much microphones can pick up. In an ideal world, this room should also be fairly spacious and filled with soft furnishings, which absorb reflected sound. This isn't always realistic. Not everybody has a specially treated sound booth in their house! 

To minimize the noise from errant pieces of equipment, start by positioning them as far away from the microphone as your space will allow. Secondly, cardioid microphones are directional, and will pick up most of their sound from the direction you point them in. Point your microphone away from any noisy equipment, and  place some soft, absorbent material behind the subject you are recording to minimize reflections. This will go a long way to reducing the sound of the room in your recordings. Smaller rooms suffer greatly from these reflections. They feed back into the microphone and 'color' the sound of your voice, making the recording sound cheap and unprofessional. Taking these simple steps should go a long way to making sure you end up with a clean, professional sounding recording.

In terms of volume, people tend to stay at a fairly consistent level. Once you have your equipment set up and your presenter(s) in place, ask them to speak a few lines in order to get your levels set up correctly for each microphone. Aim to light up your level meter (either on your mixer or in your wave editing software) so that it peaks around -6db. This will ensure you get a healthy signal level. But leave enough room for unexpected rises in volume without 'clipping'. Clipping occurs when the microphone detects a signal louder than the computer can record. This results in unpleasant-sounding distortion, which is to be avoided at all costs. 

Once you have all your equipment set up and your levels set optimally, it's time to hit record and get down to business!
Depending on the type of project you're working on, you may be recording many separate parts of voice, which will be interspersed with music or other content. Thanks to the wonders of digital editing, you can record all these pieces back to back and simply position them where you want in the wave editor afterwards. The same goes for any mistakes you might make. Simply carry on recording and cut out the bits you don't want in your editor later.

Additional Vocal Processing (chapter)

Once you have finished recording your vocal content, you may play it back and wonder why it doesn't sound quite like your favorite presenter or DJ on the radio. This is because radio stations apply additional processing to their presenter's voices to give it that rich, warm sound. The two most commonly used effects are Compression and EQ (equalization). Both of these work together to give that classic radio sound. 

Most audio software such as Garageband and Audacity, have these effects built-in. But if your wave editor of choice does not feature these as standard, it is most likely possible to install them as VST plugins. Blockfish is a freeware VST compressor plugin compatible with both Mac and PC. And Pushtec EQ is a freeware EQ plugin.

Compression is basically an automated volume control that when applied to a recording, will turn down parts above a specified threshold by a certain specific amount. The end result is a sound that is smoother in terms of volume and has the perception of being subjectively louder and fuller. Not everybody (especially untrained amateur presenters or hobbyists) is able to speak at a fixed volume for an extended period. Naturally, the voice will vary slightly over time. Setting your compressor's threshold just above the quietest parts of your recording will pull down anything louder to match that level. This smoothes out the recording and gives it more 'body'. The lower you set the compressor's threshold, the ‘fatter’ the sound will be. Be careful of setting it too low however, as over-compression can do more harm than good and will put off your listeners. As a starting point, I would suggest setting your compressor's Ratio to 5:1, your Attack as fast as possible, Release to Auto (if it has that option) and dial in your Threshold until you get a sound you're happy with.

One side-effect of using a lot of compression is that it will tend to emphasize the lower frequencies. This can make the recording sound overly ‘bassy’ and lacking in clarity. To compensate for this, people will often add a bit of top-end sparkle or 'air' back in with EQ. Typically this would be a small boost of a few dB at somewhere around 16kHz. This depends on the person's voice and you will need to play around until you find the ideal setting. Once you're finished you should end up with that rich, warm sound you're after."
88	Guitar Tip	"And now for the Guitar Tip Of The Week:
Take care of your hands. You can finger notes more easily if you keep the nails on your fret hand trimmed short. Leave the nails on your picking hand slightly longer to facilitate plucking the strings. Rough edges on your nails will impair the tone of your playing, so be sure to use a good set of clippers and an emery board to maintain smooth nail tips. Wash your hands prior to playing. Clean hands transmit less dirt and help maintain string life and tone."
89	High School Art History 1	Study the paintings. Can you see how both artists composed their pieces from an elevated vantage point? The viewer seems to be standing above the figures looking down, and the floor seems to tilt upward.
90	High School Art History 2	Artists of the Romantic period thrived on emotion, imagination, and intuition. They were inspired by the idea of freedom. Like their Baroque predecessors, Romantic painters often focused on danger, conflict, and heroic struggle. In the painting you see here…
91	Hosting A Tea Party	When thinking about tea parties, do you find yourself overwhelmed with thoughts of the British gentry, scenes from Alice in Wonderland, Victorian décor, blue haired ladies, and pinky fingers stuck up in the air? If so, you’re right—and wrong.
92	How To Accessorize A Bedroom	The decorating scheme in a bedroom shouldn't bore you to sleep every night. Choose accessories that are attractive as well as functional, but avoid clutter. A decorative box is a great hiding place for a remote control, eyeglasses, tissues and other typical bedside paraphernalia. Place a telephone and a flashlight within reach of the bed. These items can be life savers during an emergency.
93	How to Build a Deck Attached to a House	"Step One - check drainage and grading where the deck will be built and fix any problems. Avoid disturbing the soil where the footings will go because footings need to set in undisturbed soil to prevent settling.

Set the ledger against the house wall or other solid structure and attach with lag screws. This must be done against a flat surface. Instead, use shims to create a flat surface. When setting your ledger you need to consider your decking material height/thickness. If you desire your deck to be level with an adjacent floor, your deck should be directly below the door jam of that room when finished.

Flashing should be installed between any wood and the house (unless it is a stucco house, then no need for flashing). Mark the foundation with string line, then mark the footing and post locations. Cast concrete footings in the ground, then attach the concrete piers on top to hold the posts. (Check building codes for required depth for footings.) Piers can be cast in place or pre-made."
94	How To Build A Law Practice	Frankly, I expect that many, if not most, of the new lawyers who start their own practices today have no choice. They would prefer to get jobs, but can’t for various reasons, including: 1. They are in the 95% of a law school class who are not in the top 5% of the class. 2. They don’t have a rich relative who can pressure a law firm to put a son or daughter on the payroll or risk losing the family’s company as a client to the law firm that hires the son or daughter…
95	How to Change Your Oil	Plan to change your motor oil every 3000 miles or every 3 months. Getting Ready Step 1. Gather necessary tools and materials. If you plan to change your oil regularly consider investing in jack stands, a socket set, and an oil drain pan.
96	How To Read Music	Reading music is often seen as a mysterious and arcane art – but it doesn’t have to be that way! The easy-to-follow lessons and innovative accompanying CD in How to Read Music will show you how to decode those little black dots and, in a short time, you’ll be surprised how fluent you’ve become!
97	How To Restart Your Modem	"To restart your modem, leave your computer on and unplug the power to the modem (only the modem) for approximately one minute. Plug the modem back in and try to reconnect.

If the connection still fails, do the following: With the computer on and modem power on, press the reset button on the back of the modem (it is a small hole in which you will need to insert something equivalent to the end of a paper clip) for approximately one minute. When you let go you should see the top three lights lit up solid green. If the connection still fails, contact a technical representative at 1-888-Comcast for further assistance."
98	How to Video Intro	"Hello and welcome! I am going to walk you through how to complete your annual ABC attestations for each of your ABC parts. In 2016, the NOC released a product that allows you to complete your parts without entering all of the data elements – this is called the ABC Attestation interface. 

This is a quick how-to-video that will guide you through how to use the ABC Attestation interface. We hope you find this helpful."
99	Hydroboration	One of the features that makes the hydroboration reaction so useful is the regiochemistry that results when an unsymmetrical alkene is hydroborated.  For example, hydroboration-oxidation of 1-methylcyclopentene yields trans-2-methylcyclopentanol. Boron and hydrogen add to the alkene with syn stereochemistry, with boron attaching to the less highly substituted carbon.  During the oxidation step, the boron is replaced by a hydroxyl with the same stereochemistry, resulting in an overall syn non-Markovnikov addition of water.  This stereochemical result is particularly useful since it is complementary to the Markovnikov regiochemistry observed for oxymercuration.
100	Hydrocarbons	First, hydrocarbons, or compounds that could have been converted into hydrocarbons at the intense pressures of the earth’s depths, must have been a common constituent of the primordial materials out of which the earth was formed. Second, in the four and a half billion years since the earth accreted, the primordial hydrocarbons must not subsequently have become dissociated and fully oxidized to carbon dioxide and water by exposure to the significant amounts of oxygen bound in the rocks of the earth’s crust.
101	Instantaneous Displacements, Part Deux	"As you can see in Figure 3-1, a bar is fixed at one and is set into vibration by tapping it from the bottom. Imagine that a strobe light is used to take a series of snapshots of the bar as it vibrates up and down.

At each snapshot the instantaneous displacement of the bar is measured. Instantaneous displacement is the distance between the rest position of the bar (defined as zero displacement) and its position at any particular instant in time.

Positive numbers signify displacements that are above the rest position, while negative numbers signify displacements that are below the rest position. The vibratory pattern that is traced out when the sequence of displacements is graphed is called a sinusoid."
102	Interactive Math Textbook	"In one 24-hour day, Sam took 3 naps for:

1 hour, 2 minutes,
2 hours, 58 minutes, and
1 hour, 11 minutes.
How many hours was Sam awake?

You're right!

Hmmm... try again.

Time's almost up... want a hint?"
103	IRA Annuity	In the next 15 minutes, you will learn the four steps towards a better retirement. An IRA will be a key player in almost any retirement plan. Here are some steps you can take now to make your IRA work harder for you and help secure a more comfortable retirement. The earlier you start contributing to a tax-deferred IRA Annuity, the larger your nest egg can grow. Over time, the combination of tax-deferral and compound interest can be dramatic. Although you can open an IRA Annuity with as little as $50, making the maximum contribution of $2,000 means you will have more money growing tax deferred.
104	Jazzercise Lite	Fitness that’s invigorating, not intimidating! This 60-minute class pairs moderate aerobics with exercises designed to improve your strength, balance, and flexibility. Whether you’re a senior, newcomer, pregnant, or prefer low impact, you can’t go wrong with this popular light version of the original Jazzercise program. We begin the workout with some good old warm-ups.
105	John Nash’s Nobel Lecture	"Thank you. I've always believed in numbers and the equations and logics that lead to reason. But after a lifetime of such pursuits, I ask, ""What truly is logic? Who decides reason?"" My quest has taken me through the physical, the metaphysical, the delusional -- and back. And I have made the most important discovery of my career, the most important discovery of my life: it is only in the mysterious equations of love that any logic or reasons can be found. Perhaps it is good to have a beautiful mind, but an even greater gift is to discover a beautiful heart. I'm only here tonight because of you. You are the reason I am. You are all my reasons. Thank you."
106	Lawn Mowers	If you’re considering purchasing a walk-behind mower, there are a number of features to consider beginning with the starting mechanism. Mowers with an electric start crank instantly with a turn of the key or the push of a button. All electric mowers feature this starting system, plus there are now many electric start gas mowers available and they don’t cost much more than manual start mowers. Just keep in mind with electric start mowers you will need to use an plug-in charger between mowings and during the off season to prevent the battery from dying. Manual start mowers have come a long way in both design and starting performance and most new manual start mowers now have start cords located conveniently near the handle bar, and manual priming and choking are a thing of the past. You simply pull the rope and mow.
107	Learning A Foreign Language With Michel Thomas	You are about to experience a new approach to learning that will give you a functional use of a foreign language in 10 to 12 hours. All achieved without memorization, drills or textbooks, without taking notes or even homework. First, it is very important for you to be very relaxed.
108	Legacy	"Today 1 in 5 Americans smoke…..

And nearly half of those smoking today will die from their addiction. 

We cannot not sit idly by as 1200 people a day die preventable deaths from tobacco use.

We are Legacy and it’s our mission to create a world where young people reject tobacco and anyone can quit.

We pursue longer healthier lives for all Americans through targeted education campaigns, science based programs, tobacco control research, and government outreach.

Because smoking is an addiction it takes a comprehensive strategy to quit.

Our Become an EX program offers a plan and an online support system to help people relearn their lives without cigarettes.

Over 88% of smokers start before the age of 18……

We believe a legacy isn’t just something you leave behind, it’s something you build everyday you live. Join us."
109	Lipmix - Makeup Application Video	Pros love Lipmix because it gives us the freedom to customize colour and texture. Here are some starter tips: Always mix Lipmix with a brush or mixing spatula. Start with a dab. A little colour or texture will go a long way. All Lipmix colours and textures can be blended in any combination or ratio - its up to you to decide what you like. Matte will make any colour more emollient, while Gloss will make any colour more sheer.
110	Macintosh Switch	More people are interested in switching from PCs to Macs than ever before. Now, you’ll see why they made the switch, and just how easy it was! You’ll discover how compatible Macs are with PCs, learn all the great ways a Mac can give you a better digital life, and understand how Macs can make your life easier and your possibilities endless. You can do things on a Mac that PC users only dream about, and do them more easily, without giving up any of the compatibility with the PC world that you need.
111	Martha Stewart: Making Candles - Martha Stewart Living Magazine	There's something magical about fire dancing on water. Reflected in the liquid's shimmering surface, the flickers of a candle's flame appear doubly radiant and twice as beautiful. Floating candles add instant atmosphere to a casual summer table, and with our technique, you can create lots of them in only a couple of hours.
112	Maxell Cleaning CD	Hello, and thank you for purchasing the Maxell Gold CD-345 six-brush laser lens cleaner. At this point, your CD lens has been cleaned. This product not only provides you with a safe and effective way of cleaning your CD player, it also provides you with an easy and accurate way to check your stereo system’s performance through a few diagnostic tests. Track 2 will be a speaker and channel test. Track 3 will be a sound test. Track 4 will be polarity verification. Tracks 5 through 7 will be a closing message and a few musical selections.
113	Meditation	"Meditation

Sit or lie comfortably. You may even want to invest in a meditation chair.
Close your eyes.
Make no effort to control the breath; simply breathe naturally.
Focus your attention on the breath and on how the body moves with each inhalation and exhalation. Notice the movement of your body as you breathe. Observe your chest, shoulders, rib cage, and belly. Simply focus your attention on your breath without controlling its pace or intensity. If your mind wanders, return your focus back to your breath.
Maintain this meditation practice for two to three minutes to start, and then try it for longer periods."
114	Mental Health Crisis	Dealing with a family member or loved one who suffers from mental illness is a difficult and complicated task. And in most cases, love simply isn’t enough. People with mental disabilities need professional help, especially if they are in the midst of a crisis. Too often, family members think that they can deal with these problems on their own, but they can’t. Truth is, a person experiencing a mental health crisis who is left untreated can pose a serious threat not just to their own safety, but to the safety of everyone around them as well.
115	Metrokane	Welcome to Wine Tools & Glasses by Metrokane, the world’s leading line of wine accessories—including the famous Rabbit® Corkscrew. “The Rabbit” has become the best-known bunny since “Bugs”. The Rabbit brand name is now also carried by the Rabbit Vacuum Pump and new Rabbit Hand-Blown Crystal Wine Glasses. But Rabbit products are only a part of our complete line of corkscrews and other wine accessories. Seek here, and you shall find perfect answers to all your needs in Wine Tools & Glasses.
116	Microsoft Money [audio Guide/help]	The Accounts and Bill Center is the hub for managing your bank and credit card accounts, paying your bills, and entering transactions. From here you can also see summaries of your favorite accounts and get reminders of upcoming bills.
117	Mini Cooper (website)	Hi there. To have the best possible experience with MiniUSA.com, we strongly recommend visiting the Flash version of our site. But to do this you'll need to have Flash 6 installed on your machine. If you're not familiar with Flash, fear not. It's a very-easy-to-install and cool internet plug-in that's helping bridge the gap between art and technology. Kind of like Mini.
118	Mobil Floor Vitrual Simulation	Welcome to the mobile floor virtual simulation. This interface will let you negotiate a realistic visual world - without bumping into walls! Each of the four square tiles you've installed will zip around on motorized wheels to form a moving platform right under your feet. You can step in any direction and still remain in the middle of the room. The ultrasound and optical sensors on the floor let the system predict where you are about to step. The tiles communicate with your computer to synchronize your movements with the virtual scene on your head-mounted display. Please select from the simulation menu to begin. Thank you. This simulation is an evacuation drill (begin fade out?) to prepare for disasters such as fires and earthquakes.
119	Mortgage Shopping	Before you go house shopping, the Connecticut Society of CPAs recommends that you watch this video on mortgage shopping. Understanding the various mortgage options, requirements, rates, and fees will help you determine how much you can afford to spend on a home, and how much you can easily finance. So ... how much can you afford to borrow? The amount of the loan, the type of loan you select, as well as its annual percentage rate, will determine the amount of your monthly payments. Generally, lenders recommend that your monthly mortgage payments do not exceed 25 to 28% of your gross monthly income.
120	Morton Arboretum	"Welcome to Morton Arboretum, home to more than 36 HUNDRED native trees, shrubs, and plants. This virtual guide provides a snapshot of what to expect when you visit our Wheaton, Illinois location. First, let's look at how to get the most from your virtual tour. See the 5 main tabs across the top of your screen--Introduction, Trees, Shrubs, Plants, and Frequently Asked Questions? The ""Introduction"" tab is highlighted because your tour automatically started here when you clicked the ""Enter"" button on the home page. Use your mouse to click on a different Key page. Each Key page lists subcategories in its left pane. Hover your mouse over each subcategory to view a drop-down menu, then click the subtopic you want. Use the black scroll bar to navigate subcategories. Use the white scroll bar at the right of your screen to navigate each Main page. Now let's continue."
121	My Bit	"MyBit is a community driven platform to manage and secure assets by adding an ownership layer to the internet.

We believe that Blockchain will be a foundational technology in the near future and we are leveraging it to its fullest potential to revolutionize asset management and ownership.

By utilizing Blockchain Technology we are able to create a solution that eliminates a single point of failure risk and puts the power of ownership back into the hands of the people.  

Computer code guarantees the execution of tasks exactly as described, eliminating the need for third-party brokers, escrow agents, and trust managers.  This makes it faster, easier, and cheaper to conduct business.

Our token enables people to actively participate and vote in the development of our platform and in return be rewarded for their contribution by partaking in profit sharing.

MyBit is built on Ethereum - A leading blockchain technology with a thriving community of innovators.  Ethereum extends functionality beyond traditional Blockchains with Smart Contract Technology, which is poised to transform current business models.

Our Goal is a global platform governed by a forward-thinking community of technology pioneers that solves the issue of inefficient asset management and trade.  MyBit is more than groundbreaking technology, it is the beginning of a massive shift towards decentralization and self-governance."
122	Nordic Trac	Nordic Trac, the recognized leading manufacturer of wellness equipment for more than twenty years, has sold more than 4 million ski machines, helping millions of people enrich their health and their lifestyle. To help you lose weight, shape and tone your body, improve your cardiovascular health, increase your metabolism, and to help you look and feel your best, we're pleased to offer both our Classic line of cross country ski machines as well as our new Plus Series. Each of the skiers will help you achieve the same superior result that has made Nordic Trac famous.
123	Nordic Trac 2	To help you lose weight, shape and tone your body, improve your cardiovascular health, increase your metabolism, and to help you look and feel your best, NORDIC TRAC is pleased to offer both our Classic line of cross country ski machines as well as our new Plus Series. In this video, each of the skiers will help you achieve the same superior result that has made Nordic Trac famous.
124	Nuclear Energy	Nuclear energy is the energy that is produced by a nuclear reaction. It is often called atomic energy, because in a nuclear reaction, the atoms of certain materials are either split (fission) or joined (fusion). This reaction causes the release of great amounts of energy and radiation. This radiation is very powerful and dangerous to living things. Every element is made up of atoms that have a central core, called the nucleus. The nucleus is made up of protons, which are positive particles, and neutrons, which have no charge. Surrounding this nucleus are negatively charged particles, called electrons, and the atom is held together by weaker electrical forces and very strong nuclear forces.
